"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FF",273,"2017-04-13","91.02     ","2.36300592200341","5.74072925413136","Madison Bumgarner","518934","518516","Single","Ball","154.204   ","2451.305  ","-30.2     ","3.4       ","11","DJ LeMahieu singles on a sharp line drive to left fielder Jarrett Parker.  ","R ","R","L","SF ","COL","B",7,3,0,0,2017,"5.581422728948148     ","11.546981746669427  ","-0.690173401762966","3.95718629859857","null","null","null",0,6,"top","87.3300","128.6000","033949","2017-04-14T03:39:49Z","543148","490319","170414_033954","-9.77","-131.782943433223   ","-2.27","9.69","31.33","-12.13","3.30","1.50","null","null","null","90.44","2227","6.47",490232
"SL",274,"2017-04-13","87.50     ","2.55589617512989","5.60258253383898","Madison Bumgarner","518934","518516","Single","In play, no out","181.179   ","1422.973  ","4.1       ","5.0       ","4 ","DJ LeMahieu singles on a sharp line drive to left fielder Jarrett Parker.  ","R ","R","L","SF ","COL","X",7,3,1,0,2017,".15533607956111758    ","7.537623936890089   ","-0.296455803002016","2.20888540661039","null","null","null",0,6,"top","87.3300","128.6000","034004","2017-04-14T03:40:04Z","543148","490319","170414_034011","-7.14","-127.11533486325    ","-4.65","-0.26","23.44","-19.71","3.30","1.50","195","108.0","8.40                ","87.82","2127","6.35",490232
"CU",155,"2017-04-13","78.62     ","2.76653035392116","5.72042784973391","Madison Bumgarner","571448","518516","Lineout","Called Strike","276.242   ","592.448   ","9.2       ","10.2      ","6 ","Nolan Arenado lines out to center fielder Denard Span.  ","R ","R","L","SF ","COL","S",8,3,0,0,2017,"3.5159775267414117    ",".38450025532672794  ","0.505425467865994","2.27154166010812","null","null","null",0,4,"top","111.3400","44.7500","025854","2017-04-14T02:58:54Z","543148","490319","170414_025859","-4.07","-114.187001471244   ","-0.52","-4.64","21.31","-32.68","3.47","1.59","null","null","null","77.72","2331","5.78",490232
"CH",156,"2017-04-13","84.75     ","2.60595925630987","5.49097070334112","Madison Bumgarner","571448","518516","Lineout","Ball","121.324   ","1602.334  ","-21.5     ","7.4       ","14","Nolan Arenado lines out to center fielder Denard Span.  ","R ","R","L","SF ","COL","B",8,3,0,1,2017,"7.572727922436419     ","4.608629452684188   ","0.608155139463463","1.13158227519537","null","null","null",0,4,"top","111.3400","44.7500","025909","2017-04-14T02:59:09Z","543148","490319","170414_025914","-7.24","-122.967264567688   ","-5.41","11.60","24.25","-25.11","3.47","1.59","null","null","null","84.60","1429","6.34",490232
"SL",157,"2017-04-13","88.30     ","2.46720287730758","5.48062949586786","Madison Bumgarner","571448","518516","Lineout","Swinging Strike","163.245   ","1513.780  ","-6.2      ","5.0       ","13","Nolan Arenado lines out to center fielder Denard Span.  ","R ","R","L","SF ","COL","S",8,3,1,1,2017,"2.297179007347296     ","7.629773461525367   ","-0.869911202470713","1.33689067257486","null","null","null",0,4,"top","111.3400","44.7500","025925","2017-04-14T02:59:25Z","543148","490319","170414_025930","-9.23","-128.032365352679   ","-6.70","3.85","23.94","-19.38","3.47","1.59","null","null","null","88.35","2200","6.30",490232
"FF",158,"2017-04-13","92.49     ","2.32706006477645","5.46244482180322","Madison Bumgarner","571448","518516","Lineout","In play, out(s)","141.984   ","2416.586  ","-36.6     ","4.3       ","4 ","Nolan Arenado lines out to center fielder Denard Span.  ","R ","R","L","SF ","COL","X",8,3,1,2,2017,"7.514987167884373     ","9.6128522738727     ","-0.586834890530177","2.29623836081101","null","null","null",0,4,"top","111.3400","44.7500","025943","2017-04-14T02:59:43Z","543148","490319","170414_025953","-10.33","-134.174357587236   ","-5.66","13.77","27.73","-14.57","3.47","1.59","367","95.9","21.96               ","93.51","2228","6.96",490232
"FF",294,"2017-04-13","92.19     ","2.51528745610287","5.6857551370757","Madison Bumgarner","448602","518516","Single","Ball","156.151   ","2255.593  ","-27.4     ","3.4       ","12","Mark Reynolds singles on a line drive to center fielder Denard Span.   DJ LeMahieu scores.    Nolan Arenado to 2nd.  ","R ","R","L","SF ","COL","B",8,3,0,0,2017,"4.671876687909096     ","10.567619015278476  ","0.728139133750635","4.23106171023836",518934,"null",571448,1,6,"top","133.4700","97.0400","034444","2017-04-14T03:44:44Z","543148","490319","170414_034449","-6.30","-133.785295856167   ","-1.34","8.41","30.68","-13.15","3.30","1.50","null","null","null","92.03","2246","6.47",490232
"FF",295,"2017-04-13","91.94     ","2.4112427697292","5.69889630414567","Madison Bumgarner","448602","518516","Single","Ball","153.679   ","2228.867  ","-27.4     ","3.6       ","11","Mark Reynolds singles on a line drive to center fielder Denard Span.   DJ LeMahieu scores.    Nolan Arenado to 2nd.  ","R ","R","L","SF ","COL","B",8,3,1,0,2017,"5.039351680188876     ","10.186526334555156  ","-0.188035514641177","4.29726359796212",518934,"null",571448,1,6,"top","133.4700","97.0400","034503","2017-04-14T03:45:03Z","543148","490319","170414_034509","-8.57","-133.377359410322   ","-1.07","9.09","28.44","-13.81","3.30","1.50","null","null","null","91.86","2198","6.38",490232
"CU",296,"2017-04-13","77.09     ","2.5726167321985","5.69086125133166","Madison Bumgarner","448602","518516","Single","Called Strike","281.102   ","1075.992  ","14.6      ","11.3      ","5 ","Mark Reynolds singles on a line drive to center fielder Denard Span.   DJ LeMahieu scores.    Nolan Arenado to 2nd.  ","R ","R","L","SF ","COL","S",8,3,2,0,2017,"-6.487466722343207    ","-1.272959304284448  ","0.0873306122364814","2.37317693931619",518934,"null",571448,1,6,"top","133.4700","97.0400","034522","2017-04-14T03:45:22Z","543148","490319","170414_034528","-3.62","-111.950442167695   ","0.37","-8.15","22.17","-33.77","3.30","1.50","null","null","null","76.36","2336","6.09",490232
"CU",297,"2017-04-13","77.68     ","2.62960420079569","5.6248319981819","Madison Bumgarner","448602","518516","Single","Swinging Strike","280.930   ","991.192   ","13.8      ","11.1      ","13","Mark Reynolds singles on a line drive to center fielder Denard Span.   DJ LeMahieu scores.    Nolan Arenado to 2nd.  ","R ","R","L","SF ","COL","S",8,3,2,1,2017,"-5.913305029608996    ","1.1419118258485055  ","-0.392092750896881","1.3879509070923",518934,"null",571448,1,6,"top","133.4700","97.0400","034540","2017-04-14T03:45:40Z","543148","490319","170414_034546","-5.01","-112.8381643601     ","-1.84","-7.57","21.91","-33.64","3.30","1.50","null","null","null","77.13","2463","6.14",490232
"FF",298,"2017-04-13","92.30     ","2.6090013883746","5.50813807285463","Madison Bumgarner","448602","518516","Single","Foul","149.971   ","2307.087  ","-31.8     ","3.9       ","12","Mark Reynolds singles on a line drive to center fielder Denard Span.   DJ LeMahieu scores.    Nolan Arenado to 2nd.  ","R ","R","L","SF ","COL","S",8,3,2,2,2017,"5.902217050037388     ","10.210341727760628  ","0.839484513062233","2.7872347178658",518934,"null",571448,1,6,"top","133.4700","97.0400","034558","2017-04-14T03:45:58Z","543148","490319","170414_034605","-6.69","-133.914821828201   ","-4.57","10.66","30.44","-13.74","3.30","1.50","null","null","null","92.15","2129","6.47",490232
"CU",299,"2017-04-13","78.44     ","2.46215832893182","5.47997254991953","Madison Bumgarner","448602","518516","Single","Ball In Dirt","289.323   ","937.052   ","12.8      ","11.3      ","13","Mark Reynolds singles on a line drive to center fielder Denard Span.   DJ LeMahieu scores.    Nolan Arenado to 2nd.  ","R ","R","L","SF ","COL","B",8,3,2,2,2017,"-5.323046810864424    ","1.8664322948946481  ","-1.35537032228248","0.354850904072542",518934,"null",571448,1,6,"top","133.4700","97.0400","034624","2017-04-14T03:46:24Z","543148","490319","170414_034629","-7.01","-113.846810931415   ","-3.77","-6.94","22.22","-34.61","3.30","1.50","null","null","null","77.78","2530","6.10",490232
"CU",300,"2017-04-13","78.29     ","2.52541836108696","5.62129334036814","Madison Bumgarner","448602","518516","Single","Foul","263.940   ","1223.054  ","18.7      ","10.4      ","13","Mark Reynolds singles on a line drive to center fielder Denard Span.   DJ LeMahieu scores.    Nolan Arenado to 2nd.  ","R ","R","L","SF ","COL","S",8,3,3,2,2017,"-7.372099367986464    ","0.7826215518784247  ","-1.17913292087576","2.24746919281589",518934,"null",571448,1,6,"top","133.4700","97.0400","034648","2017-04-14T03:46:48Z","543148","490319","170414_034700","-6.14","-113.635314863853   ","-0.55","-9.53","23.11","-31.16","3.30","1.50","null","null","null","77.66","2402","6.23",490232
"FF",301,"2017-04-13","92.27     ","2.39805825852705","5.43614542645044","Madison Bumgarner","448602","518516","Single","In play, run(s)","147.433   ","2164.817  ","-28.7     ","4.1       ","11","Mark Reynolds singles on a line drive to center fielder Denard Span.   DJ LeMahieu scores.    Nolan Arenado to 2nd.  ","R ","R","L","SF ","COL","X",8,3,3,2,2017,"5.964471961713684     ","9.337712981603735   ","-0.26279698601083","3.33433013907159",518934,"null",571448,1,6,"top","133.4700","97.0400","034743","2017-04-14T03:47:43Z","543148","490319","170414_034752","-9.05","-133.899000489252   ","-2.63","10.76","30.73","-15.34","3.30","1.50","246","79.6","24.36               ","92.96","2273","6.99",490232
"CH",278,"2017-04-13","83.21     ","2.64690918597724","5.67594515569959","Madison Bumgarner","571448","518516","Single","Ball","132.810   ","2354.248  ","-33.9     ","6.5       ","14","Nolan Arenado singles on a line drive to center fielder Denard Span.   DJ LeMahieu to 2nd.  ","R ","R","L","SF ","COL","B",8,3,0,0,2017,"9.734244151309536     ","9.016768444571952   ","1.46953716968246","2.02910386327663","null","null",518934,0,6,"top","130.0900","108.5100","034040","2017-04-14T03:40:40Z","543148","490319","170414_034045","-5.82","-120.794669962776   ","-4.74","14.38","23.56","-18.85","3.30","1.50","null","null","null","83.38","1442","6.53",490232
"FF",279,"2017-04-13","91.32     ","2.34165024310081","5.49340893182204","Madison Bumgarner","571448","518516","Single","Called Strike","143.614   ","2515.750  ","-37.4     ","4.3       ","4 ","Nolan Arenado singles on a line drive to center fielder Denard Span.   DJ LeMahieu to 2nd.  ","R ","R","L","SF ","COL","S",8,3,1,0,2017,"7.718498282052023     ","10.474215624255972  ","-0.56272868369782","2.38260732386652","null","null",518934,0,6,"top","130.0900","108.5100","034058","2017-04-14T03:40:58Z","543148","490319","170414_034103","-10.18","-132.245817553869   ","-5.47","13.60","29.45","-13.71","3.30","1.50","null","null","null","91.13","2164","6.53",490232
"CH",280,"2017-04-13","85.14     ","2.59787979413654","5.64651372093678","Madison Bumgarner","571448","518516","Single","Ball","128.435   ","2192.249  ","-32.5     ","6.6       ","14","Nolan Arenado singles on a line drive to center fielder Denard Span.   DJ LeMahieu to 2nd.  ","R ","R","L","SF ","COL","B",8,3,1,1,2017,"9.444452693195556     ","7.494689809648704   ","1.52152169478449","2.37617114426618","null","null",518934,0,6,"top","130.0900","108.5100","034116","2017-04-14T03:41:16Z","543148","490319","170414_034122","-5.62","-123.623037155066   ","-3.78","14.63","24.37","-20.56","3.30","1.50","null","null","null","85.04","1608","6.31",490232
"SL",281,"2017-04-13","85.87     ","2.56166367732674","5.48863049363077","Madison Bumgarner","571448","518516","Single","Foul","190.996   ","1239.634  ","7.8       ","5.8       ","7 ","Nolan Arenado singles on a line drive to center fielder Denard Span.   DJ LeMahieu to 2nd.  ","R ","R","L","SF ","COL","S",8,3,2,1,2017,"1.2745135542030839    ","6.558296806764313   ","-0.297102176870758","1.59908582398882","null","null",518934,0,6,"top","130.0900","108.5100","034135","2017-04-14T03:41:35Z","543148","490319","170414_034140","-6.67","-124.77418142417    ","-5.25","-2.03","22.22","-21.71","3.30","1.50","null","null","null","86.24","2159","6.34",490232
"CU",282,"2017-04-13","78.62     ","2.47232419173914","5.64653838028723","Madison Bumgarner","571448","518516","Single","Foul","269.067   ","634.635   ","10.8      ","10.1      ","13","Nolan Arenado singles on a line drive to center fielder Denard Span.   DJ LeMahieu to 2nd.  ","R ","R","L","SF ","COL","S",8,3,2,2,2017,"-3.791754106743828    ",".06180503610553405  ","-1.1567423928992","2.05560518562486","null","null",518934,0,6,"top","130.0900","108.5100","034200","2017-04-14T03:42:00Z","543148","490319","170414_034206","-7.06","-114.112670547079   ","-0.96","-4.99","21.34","-32.09","3.30","1.50","null","null","null","77.94","2396","5.99",490232
"FF",283,"2017-04-13","90.44     ","2.64256638533118","5.43405880014095","Madison Bumgarner","571448","518516","Single","In play, no out","156.125   ","2064.680  ","-21.0     ","4.1       ","14","Nolan Arenado singles on a line drive to center fielder Denard Span.   DJ LeMahieu to 2nd.  ","R ","R","L","SF ","COL","X",8,3,2,2,2017,"4.3539148572986885    ","9.836117127924409   ","0.83448311793953","2.15861696241688","null","null",518934,0,6,"top","130.0900","108.5100","034221","2017-04-14T03:42:21Z","543148","490319","170414_034229","-6.14","-131.285480002449   ","-5.56","7.56","29.04","-15.09","3.30","1.50","220","93.4","8.63                ","90.71","2101","6.68",490232
"FF",8,"2017-04-13","92.22     ","2.49105262871889","5.61683305840111","Madison Bumgarner","518934","518516","Single","Called Strike","148.197   ","2905.176  ","-47.4     ","3.6       ","4 ","DJ LeMahieu singles on a line drive to center fielder Denard Span.  ","R ","R","L","SF ","COL","S",8,3,0,0,2017,"7.82149342811634      ","12.61287529812444   ","-0.6438779016011","2.62244568060562","null","null","null",1,1,"top","128.0500","87.2600","021634","2017-04-14T02:16:34Z","543148","490319","170414_021639","-10.93","-133.545014312146   ","-6.09","14.09","29.35","-9.45","3.55","1.63","null","null","null","92.38","2193","6.69",490232
"CU",9,"2017-04-13","79.46     ","2.68847513687758","5.7259914006138","Madison Bumgarner","518934","518516","Single","Called Strike","282.535   ","428.254   ","7.7       ","10.1      ","7 ","DJ LeMahieu singles on a line drive to center fielder Denard Span.  ","R ","R","L","SF ","COL","S",8,3,0,1,2017,"2.4848704286618517    ","-0.552415974912162  ","-0.639961008930576","2.17847167652601","null","null","null",1,1,"top","128.0500","87.2600","021648","2017-04-14T02:16:48Z","543148","490319","170414_021653","-6.82","-115.230255496799   ","-0.80","-3.32","22.65","-32.91","3.55","1.63","null","null","null","78.31","2324","5.80",490232
"SL",10,"2017-04-13","88.14     ","2.86562165422471","5.58225133919649","Madison Bumgarner","518934","518516","Single","In play, no out","170.372   ","2208.523  ","-9.1      ","3.5       ","14","DJ LeMahieu singles on a line drive to center fielder Denard Span.  ","R ","R","L","SF ","COL","X",8,3,0,2,2017,"1.9485514539869042    ","11.4844727358144    ","0.948271711398374","2.09910522787962","null","null","null",1,1,"top","128.0500","87.2600","021707","2017-04-14T02:17:07Z","543148","490319","170414_021715","-5.50","-127.968383647235   ","-6.27","3.26","24.30","-12.97","3.55","1.63","268","98.2","12.96               ","88.04","2235","6.17",490232
"FF",162,"2017-04-13","92.76     ","2.57537970874113","5.71981189841658","Madison Bumgarner","471865","518516","Single","Ball","150.455   ","2790.087  ","-49.3     ","3.4       ","12","Carlos Gonzalez singles on a ground ball to center fielder Denard Span.  ","R ","L","L","SF ","COL","B",8,4,0,0,2017,"7.02525046250004      ","12.393777859668841  ","1.64947841005824","4.46539475635082","null","null","null",1,4,"top","132.9300","79.0800","030026","2017-04-14T03:00:26Z","543148","490319","170414_030031","-4.86","-134.579109776102   ","-1.50","12.76","31.77","-9.66","3.41","1.57","null","null","null","91.84","2189","6.09",490232
"FF",163,"2017-04-13","93.08     ","2.38242532409142","5.50107787758756","Madison Bumgarner","471865","518516","Single","In play, no out","145.724   ","2078.985  ","-27.5     ","4.2       ","4 ","Carlos Gonzalez singles on a ground ball to center fielder Denard Span.  ","R ","L","L","SF ","COL","X",8,4,1,0,2017,"5.85596852839326      ","8.591932556051749   ","-0.433699343107967","2.25433338337088","null","null","null",1,4,"top","132.9300","79.0800","030104","2017-04-14T03:01:04Z","543148","490319","170414_030109","-9.57","-135.140795183938   ","-5.67","10.91","27.49","-16.17","3.41","1.57","23","105.8","-5.39               ","94.35","2192","7.00",490232
"CU",318,"2017-04-13","77.87     ","2.57107222205358","5.52722733684401","Madison Bumgarner","506924","518516","Flyout","Swinging Strike (Blocked)","242.445   ","1222.886  ","18.2      ","9.5       ","13","Stephen Cardullo flies out to right fielder Hunter Pence.  ","R ","R","L","SF ","COL","S",9,1,0,0,2017,"-6.547709892832872    ","3.416539562932404   ","-1.33737115461398","0.0261089664387303","null",571448,448602,2,6,"top","173.7200","65.2200","035233","2017-04-14T03:52:33Z","543148","490319","170414_035238","-6.81","-112.969935748632   ","-6.03","-8.44","21.02","-27.77","3.30","1.50","null","null","null","77.52","2448","6.25",490232
"FF",319,"2017-04-13","91.34     ","2.53329657220969","5.53594660513098","Madison Bumgarner","506924","518516","Flyout","In play, out(s)","152.350   ","2148.386  ","-26.5     ","3.9       ","12","Stephen Cardullo flies out to right fielder Hunter Pence.  ","R ","R","L","SF ","COL","X",9,1,0,1,2017,"5.09923647936708      ","9.732622294520077   ","0.460204157531515","3.36957945146703","null",571448,448602,2,6,"top","173.7200","65.2200","035301","2017-04-14T03:53:01Z","543148","490319","170414_035312","-7.18","-132.727286215287   ","-2.87","9.12","27.67","-14.76","3.30","1.50","337","93.0","27.13               ","92.18","2227","6.80",490232
"CU",200,"2017-04-08","76.39     ","2.70250055189586","5.48223551013466","Madison Bumgarner","595978","518516","Walk","Ball","301.732   ","1397.468  ","14.9      ","13.1      ","13","Austin Hedges walks.   Hunter Renfroe to 2nd.  ","R ","R","L","SD ","SF ","B",0,0,0,0,2017,"7.4593241633108995    ","-4.612592178891276  ","-0.714056708380487","1.64823904430267","null","null",592669,2,3,"bot","0.0000","0.0000","013821","2017-04-09T01:38:21Z","457763","427144","170409_013822","-5.31","-110.729571495256   ","0.41","-9.07","23.54","-37.78","3.31","1.57","null","null","null","74.69","2373","5.68",490174
"SL",201,"2017-04-08","85.63     ","2.57642829290133","5.38172286356469","Madison Bumgarner","595978","518516","Walk","Foul","215.116   ","715.822   ","10.1      ","7.2       ","13","Austin Hedges walks.   Hunter Renfroe to 2nd.  ","R ","R","L","SD ","SF ","S",0,0,1,0,2017,"-2.23806698867082     ","3.1824244591959     ","-1.18418217723515","1.68573604210921","null","null",592669,2,3,"bot","0.0000","0.0000","013843","2017-04-09T01:38:43Z","457763","427144","170409_013850","-8.54","-124.3443745962     ","-3.59","-3.53","23.25","-27.16","3.34","1.57","null","null","null","85.84","2178","6.38",490174
"FF",203,"2017-04-08","90.93     ","2.74029618441874","5.2663243686031","Madison Bumgarner","595978","518516","Walk","Swinging Strike","173.528   ","1692.287  ","-1.6      ","4.1       ","6 ","Austin Hedges walks.   Hunter Renfroe to 2nd.  ","R ","R","L","SD ","SF ","S",0,0,1,1,2017,"0.9906849425805877    ","8.730163269904404   ","0.701019939307217","2.65698589014135","null","null",592669,2,3,"bot","0.0000","0.0000","013930","2017-04-09T01:39:30Z","457763","427144","170409_013935","-5.63","-132.037851445566   ","-3.54","1.74","29.96","-16.87","3.26","1.57","null","null","null","91.21","2243","6.71",490174
"SL",204,"2017-04-08","86.91     ","2.85403459775199","5.26866796218233","Madison Bumgarner","595978","518516","Walk","Ball","231.223   ","820.412   ","12.1      ","7.2       ","14","Austin Hedges walks.   Hunter Renfroe to 2nd.  ","R ","R","L","SD ","SF ","B",0,0,1,2,2017,"3.4193979294657835    ","2.7469146792575883  ","1.10689480108546","1.34408879757967","null","null",592669,2,3,"bot","0.0000","0.0000","013955","2017-04-09T01:39:55Z","457763","427144","170409_013956","-3.26","-126.448985647607   ","-4.29","-5.57","24.11","-27.70","3.25","1.57","null","null","null","87.59","2298","6.57",490174
"SL",205,"2017-04-08","87.64     ","2.79785594732596","5.17235215761514","Madison Bumgarner","595978","518516","Walk","Foul","217.396   ","920.189   ","12.1      ","6.6       ","14","Austin Hedges walks.   Hunter Renfroe to 2nd.  ","R ","R","L","SD ","SF ","S",0,0,2,2,2017,"2.9592418518757078    ","3.87100326846942    ","0.546992360829093","1.22278674268969","null","null",592669,2,3,"bot","0.0000","0.0000","014018","2017-04-09T01:40:18Z","457763","427144","170409_014018","-4.71","-127.443611038245   ","-4.87","-4.91","24.06","-25.75","3.18","1.48","null","null","null","88.10","2230","6.43",490174
"FF",206,"2017-04-08","91.20     ","2.56853685188763","5.31279679009156","Madison Bumgarner","595978","518516","Walk","Foul","163.693   ","1591.510  ","-7.9      ","4.3       ","5 ","Austin Hedges walks.   Hunter Renfroe to 2nd.  ","R ","R","L","SD ","SF ","S",0,0,2,2,2017,"2.283781413335412     ","7.805692090345332   ","0.0396102995890537","2.64832458310119","null","null",592669,2,3,"bot","0.0000","0.0000","014047","2017-04-09T01:40:47Z","457763","427144","170409_014048","-7.41","-132.449474225119   ","-3.51","4.08","26.78","-18.23","3.29","1.57","null","null","null","91.37","2207","6.37",490174
"CU",207,"2017-04-08","77.57     ","2.52267353000188","5.3013653883924","Madison Bumgarner","595978","518516","Walk","Ball","313.677   ","1784.980  ","15.0      ","13.8      ","13","Austin Hedges walks.   Hunter Renfroe to 2nd.  ","R ","R","L","SD ","SF ","B",0,0,2,2,2017,"-7.873811700528732    ","-7.517962967688637  ","-1.93392447461844","1.21181310747801","null","null",592669,2,3,"bot","0.0000","0.0000","014115","2017-04-09T01:41:15Z","457763","427144","170409_014116","-7.61","-112.603129210602   ","0.36","-10.02","22.13","-41.74","3.18","1.57","null","null","null","76.89","2374","6.12",490174
"SL",208,"2017-04-08","86.13     ","2.74131511808336","5.31561049504077","Madison Bumgarner","595978","518516","Walk","Foul (Runner Going)","199.053   ","996.377   ","8.9       ","6.4       ","13","Austin Hedges walks.   Hunter Renfroe to 2nd.  ","R ","R","L","SD ","SF ","S",0,0,3,2,2017,"1.7589605539949642    ","5.092631531188919   ","-0.302238011096131","1.35928055480971","null","null",592669,2,3,"bot","0.0000","0.0000","014147","2017-04-09T01:41:47Z","457763","427144","170409_014152","-6.95","-124.562928434627   ","-4.90","-2.79","22.54","-24.09","3.06","1.57","null","null","null","85.88","2192","6.19",490174
"FF",209,"2017-04-08","90.64     ","2.68973453614398","5.22501900310393","Madison Bumgarner","595978","518516","Walk","Foul (Runner Going)","173.752   ","1564.912  ",".0        ","4.3       ","2 ","Austin Hedges walks.   Hunter Renfroe to 2nd.  ","R ","R","L","SD ","SF ","S",0,0,3,2,2017,"0.8819179562580288    ","8.053520706598595   ","0.0866356499985963","2.75143578585424","null","null",592669,2,3,"bot","0.0000","0.0000","014214","2017-04-09T01:42:14Z","457763","427144","170409_014220","-7.51","-131.607666190679   ","-2.95","1.55","28.17","-18.06","3.21","1.52","null","null","null","90.65","2141","6.43",490174
"FF",210,"2017-04-08","91.04     ","2.54761893486711","5.31885691022795","Madison Bumgarner","595978","518516","Walk","Foul (Runner Going)","163.143   ","1957.122  ","-12.4     ","3.9       ","5 ","Austin Hedges walks.   Hunter Renfroe to 2nd.  ","R ","R","L","SD ","SF ","S",0,0,3,2,2017,"2.95774456804206      ","9.76052133190981    ","0.218594889522823","2.36928403629919","null","null",592669,2,3,"bot","0.0000","0.0000","014247","2017-04-09T01:42:47Z","457763","427144","170409_014252","-7.04","-132.025426107243   ","-4.74","5.17","30.89","-15.13","3.36","1.49","null","null","null","90.70","2194","6.49",490174
"CU",211,"2017-04-08","79.34     ","2.82262424844086","5.71450449731518","Madison Bumgarner","595978","518516","Walk","Ball","279.680   ","1690.430  ","21.8      ","11.3      ","12","Austin Hedges walks.   Hunter Renfroe to 2nd.  ","R ","R","L","SD ","SF ","B",0,0,3,2,2017,"-10.10251247450028    ","-1.723181451301692  ","0.9735008605829","4.07682601848708","null","null",592669,2,3,"bot","0.0000","0.0000","014317","2017-04-09T01:43:17Z","457763","427144","170409_014323","-1.22","-114.895803242435   ","3.98","-13.20","25.81","-34.43","3.30","1.53","null","null","null","77.46","2433","5.70",490174
"FF",245,"2017-04-08","90.43     ","2.51885291401961","5.33921744458625","Madison Bumgarner","468504","518516","Strikeout","Called Strike","161.371   ","1495.465  ","-7.7      ","4.7       ","2 ","Jhoulys Chacin called out on strikes.  ","R ","R","L","SD ","SF ","S",0,0,0,0,2017,"2.498812538494212     ","7.411919968061651   ","-0.018870865046565","3.21358890106568","null","null","null",0,4,"bot","0.0000","0.0000","015251","2017-04-09T01:52:51Z","457763","427144","170409_015252","-7.39","-131.186859503478   ","-1.74","4.32","29.81","-19.36","3.59","1.63","null","null","null","90.28","2195","6.53",490174
"CU",246,"2017-04-08","77.20     ","2.58981989282096","5.66382770954239","Madison Bumgarner","468504","518516","Strikeout","Ball","294.986   ","1547.879  ","17.9      ","12.6      ","13","Jhoulys Chacin called out on strikes.  ","R ","R","L","SD ","SF ","B",0,0,0,1,2017,"-8.679509328027132    ","-4.04458668220926   ","-1.28423913269474","2.61073898242834","null","null","null",0,4,"bot","0.0000","0.0000","015305","2017-04-09T01:53:05Z","457763","427144","170409_015306","-6.03","-111.94152818049    ","1.78","-10.83","23.42","-37.22","3.98","1.84","null","null","null","76.09","2345","6.04",490174
"FF",247,"2017-04-08","89.91     ","2.53499592293015","5.16856884009302","Madison Bumgarner","468504","518516","Strikeout","Swinging Strike","144.585   ","957.841   ","-7.2      ","6.0       ","1 ","Jhoulys Chacin called out on strikes.  ","R ","R","L","SD ","SF ","S",0,0,1,1,2017,"2.899255877824668     ","4.0772996131168435  ","-0.487824766475631","2.81146039398634","null","null","null",0,4,"bot","0.0000","0.0000","015321","2017-04-09T01:53:21Z","457763","427144","170409_015322","-8.75","-130.474857456519   ","-1.18","4.99","27.75","-25.15","3.36","1.47","null","null","null","90.12","2213","6.58",490174
"CU",248,"2017-04-08","77.98     ","2.58640841481841","5.50061267826255","Madison Bumgarner","468504","518516","Strikeout","Foul","291.957   ","1530.296  ","18.1      ","12.5      ","7 ","Jhoulys Chacin called out on strikes.  ","R ","R","L","SD ","SF ","S",0,0,1,2,2017,"-8.80726468254516     ","3.5506173436363557  ","-0.521512235934302","1.97632867518083","null","null","null",0,4,"bot","0.0000","0.0000","015342","2017-04-09T01:53:42Z","457763","427144","170409_015343","-4.34","-113.000906085529   ","0.55","-11.05","26.20","-36.63","3.40","1.55","null","null","null","76.11","2366","5.79",490174
"CU",249,"2017-04-08","78.78     ","2.70066624551394","5.58626824395333","Madison Bumgarner","468504","518516","Strikeout","Ball","278.101   ","1300.100  ","17.7      ","11.3      ","13","Jhoulys Chacin called out on strikes.  ","R ","R","L","SD ","SF ","B",0,0,1,2,2017,"-7.791271723322639    ","1.1089049738994228  ","-0.554483401449077","0.567844779868558","null","null","null",0,4,"bot","0.0000","0.0000","015402","2017-04-09T01:54:02Z","457763","427144","170409_015403","-5.03","-114.284945671892   ","-3.75","-10.14","24.21","-33.62","4.06","2.10","null","null","null","77.49","2459","5.88",490174
"FF",250,"2017-04-08","92.06     ","2.48984057505538","5.51903781191106","Madison Bumgarner","468504","518516","Strikeout","Foul","167.973   ","2404.005  ","-11.5     ","2.8       ","1 ","Jhoulys Chacin called out on strikes.  ","R ","R","L","SD ","SF ","S",0,0,2,2,2017,"2.618509340325132     ","12.28871772830604   ","-0.502062849448874","2.98106293067046","null","null","null",0,4,"bot","0.0000","0.0000","015425","2017-04-09T01:54:25Z","457763","427144","170409_015426","-8.68","-133.209985431114   ","-4.58","4.60","34.56","-10.59","3.25","1.40","null","null","null","90.73","2234","6.26",490174
